id,categoria,titulo,descripcion,contacto,ubicacion,fecha_publicacion,hora_publicacion,imagenes_urls,imagen_url,fecha_expiracion,esta_activo,es_historico,fuente_original,edicion_numero,fecha_publicacion_original,contactos_multiples,tamaño
cWLGrp9vjZ,empleos,Se requiere trabajadora de hogar medio tiempo y niñera medio,tiempo. .,951955392,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""951955392"",""principal"":true}]",pequeño
QfZcrA-PNc,empleos,"Se requiere un personal auditor nocturno, housekeping, cafetería medio tiempo",todos con experiencia disponibilidad inmediata. Razón enviar C.V. al WhatsApp .,988008910,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""whatsapp"",""valor"":""988008910"",""principal"":true}]",pequeño
OD-JPp7PqJ,empleos,"Se requiere trabajadora del hogar para apoyo en casa, altura","del 4to. paradero San Sebastián, de preferencia que viva por San Sebastián. Comunicarse con la Sra. Luz .",959100324,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""959100324"",""principal"":true}]",pequeño
TvnlNxHvX5,empleos,Urgente ROMULO’S barber SHOP. necesito barberos o señorita cosmetóloga con,"amplia experiencia y una practicante, trabajo de inmediato. Razón .",956759554,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""956759554"",""principal"":true}]",pequeño
9-LLI9EwVe,empleos,"Urgente se necesita, 2 jóvenes o señoritas con experiencia para","housekeping, personal para cafetín, practicantes de turismo para hotel de renombre, cocineros, trabajo inmediato. Presentarse en calle pavitos 527 costado del terminal a Ollantaytambo. Razón Cels. , .",961825194,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""961825194"",""principal"":true},{""tipo"":""telefono"",""valor"":""900215177"",""principal"":false}]",pequeño
djPw-U1t7i,empleos,Maestro albañil ofrece sus servicios en,"acabados, yeso, cemento, enchapados, pisos laminados, pintura, gasfitería, electricidad, muros de contención, vaciado de loza y más. .",919025847,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""919025847"",""principal"":true}]",pequeño
oSE8rJj5Up,empleos,Maestro de obra con amplia experiencia ofrece sus servicios de,"construcción de edificios multifamiliares, hoteles, remodelaciones, refacciones, hospedajes, casas de campo, cercos perimétricos, muro m² s/10 soles, tarrajeo m² s/10 soles, Estucado m² S/10 soles, enchapado m² S/10 soles. Salimos a provincias. Informes y cotizaciones a WhatsApp .",931450518,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""whatsapp"",""valor"":""931450518"",""principal"":true}]",pequeño
1H_gXzoWXL,empleos,"Maestro de obra ofrece su servicio en construcción de edificios,","zapatas, columnas, losa aligerada, acabados en general, instalaciones en general y otros. Cuenta con maquinarias y herramientas completas. Se saca presupuesto sin compromiso. Interesados .",984282938,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""984282938"",""principal"":true}]",pequeño
BVOIJ3HnBA,empleos,Maestro de obra ofrece sus servicios de,"edificación de viviendas de material noble, asentado de muros, tarrajeo, estucado, enchapado mayólica/porcelanato, construcción en general. Con garantía, responsabilidad y eficacia. Razón .",992636604,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""992636604"",""principal"":true}]",pequeño
P1C7mG519C,empleos,Maestro ofrece sus servicios con mano calificada como,"cercos, tarrajeos, enchapados, falso piso, pintura, instalación eléctrica, gasfitería, acabados de primera. Razón .",992193311,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""992193311"",""principal"":true}]",pequeño
iyIUpx8P3E,inmuebles,"ALQUILER Y VENTA DE PUNTALES METÁLICOS Andamios con plataformas, encofrados","metálicos, triplay fenólico, espárragos, tuercas plato, puntales nuevos de todas las medidas; almacén en Urb. Túpac Amaru, Calle Tomas Katari N° 813 2do. Bypass - Vía Evitamiento, Cels. , .",993663593,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""993663593"",""principal"":true},{""tipo"":""telefono"",""valor"":""982040404"",""principal"":false}]",pequeño
wKPcBP-X24,servicios,PRESTO DINERO AL INSTANTE Con garantía prendaria como,"autos, motocicletas, televisores, laptops, artefactos en general, absoluta confiabilidad, disponibilidad inmediata, sobre todo seguridad y confianza, intereses negociables. Estamos ubicados en Wanchaq, cerca al Real Plaza. Razón .",984323309,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""984323309"",""principal"":true}]",pequeño
RK1H_JfStx,negocios,TRASPASO SALÓN DE BELLEZA Totalmente implementado en pleno funcionamiento con,clientela fija en zona céntrica. Precio conversable.,986212841,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""986212841"",""principal"":true}]",pequeño
-SesKiwTGI,servicios,SE TRASPASA GYMNASIO Con máquinas nuevas (ACTIVE LIVE). Por s/30,mil soles.,926622749,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""926622749"",""principal"":true}]",pequeño
q58F1Rl8d5,servicios,SE TRASPASA POLLERÍA BIEN IMPLEMENTADA CON CLIENTELA FIJA Y EN,ZONA ESTRATÉGICA. RAZÓN JUAN ESPINOZA MEDRANO (HUANCARO).,941646948,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""941646948"",""principal"":true}]",pequeño
z679etMwtC,inmuebles,"POR MOTIVO DE VIAJE TRASPASO HERMOSO SALÓN SPA DE 70 M² Urb. Marcavalle – Cusco, cuenta con","Clientela fija, totalmente implementado, Zona Exclusiva y Comercial, listo parar trabajar. Incluye materiales de calidad. Precio conversable. También alquilo un local para oficina de 25 m² con baño y servicios independientes en Av. Tupac Amaru Urb. Progreso, precio a tratar. los Cels. , .",962379133,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""962379133"",""principal"":true},{""tipo"":""telefono"",""valor"":""930219130"",""principal"":false}]",pequeño
3jNyYIuHZA,inmuebles,POR OCASIÓN VENDO MUEBLES Ideal para negocio especie y frutos,"secos, (mostradores y bar) además muebles de sala comedor de 6 sillas. Razón Cel. Informes , .",984707574,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""984707574"",""principal"":true},{""tipo"":""telefono"",""valor"":""968841465"",""principal"":false}]",pequeño
fiEfmYxgiH,empleos,BUSCO SOCIO PARA NEGOCIO DE PIZZAS AL PASO Persona emprendedora,y con perfil vendedor. Razón .,997583312,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""whatsapp"",""valor"":""997583312"",""principal"":true}]",pequeño
B90E7HV9t5,servicios,SE TRASPASA BOTICA PERFUMERÍA EN AV. 28 DE JULIO A,"la altura del 1er. paradero de Ttio carril de bajada, con variedad de productos y clientela fija. los Cels. , .",932118815,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""932118815"",""principal"":true},{""tipo"":""telefono"",""valor"":""925412557"",""principal"":false}]",pequeño
-yaaWItu6Z,negocios,POR MOTIVO DE VIAJE TRASPASO RESTOBAR EN CALLE TEQSECOCHA -,PLAZA DE ARMAS DE CUSCO,946465052,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""946465052"",""principal"":true}]",pequeño
2WHHqt4Dgs,servicios,"POR MOTIVO DE SALUD TRASPASASE CEVICHERÍA - RESTAURANTE Bien implementado,","excelente ubicación y clientela fija, con posibilidad de ampliar, horario de atención; ubicado en Av. Camino Real N°112 (al costado de la UGEL). Razón",984296326,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""984296326"",""principal"":true}]",pequeño
Du-abSYz3N,negocios,CON URGENCIA TRASPASO 2 STANDS CON MERCADERÍA Ubicado en “centro,"comercial el Hueco” más abajo del Paraíso, con clientela fija. los Cels. , .",959752026,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""959752026"",""principal"":true},{""tipo"":""telefono"",""valor"":""999966591"",""principal"":false}]",pequeño
VzsHdzpfWH,negocios,Por motivo de salud traspaso AIRBNB u hospedaje con vista,"panorámica en 2do. piso de 2 camas plaza media y un matrimonial, 2 roperos, mueble de sala, comedor reposteros, frigobar, microondas, utensillos de cocina completo, totalmente nuevos, a 2 cuadras del Mercado San Blas Lucrepata-Cusco, precio de ocasión. , .",918642154,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""918642154"",""principal"":true},{""tipo"":""telefono"",""valor"":""989905422"",""principal"":false}]",pequeño
Y9FeGGKSZu,inmuebles,Por motivo de viaje doy en traspaso y alquiler stánd,"de casacas de damas y caballeros, importados y nacionales, en el real Altiplano Copacabana Av. de la Cultura frente al colegio Garcilaso, buena ubicación clientela fija. .",950719925,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""950719925"",""principal"":true}]",pequeño
-NvNyk4gMU,servicios,Se traspasa puesto de comida con clientela fija; en el,Centro Comercial “Las Poderosas” en Amauta. Para mayor información comunicarse al .,965352500,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""965352500"",""principal"":true}]",pequeño
I45CCciXoB,inmuebles,"Se traspasa tienda de abarrotes por urgencia, con trastienda para",vivienda; en la vía de evitamiento altura Horacio Zevallos. Precio a tratar. Razón .,974209800,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""974209800"",""principal"":true}]",pequeño
YFRCCelvyf,negocios,"Traspaso hospedaje totalmente en estreno, con todo implementado, en zona",turística; ubicado en Av. Pachacutec (frente a Perurail). Precio de ocasión. .,932429892,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""932429892"",""principal"":true}]",pequeño
tnB7v2ukPR,negocios,"Traspaso restaurante bien equipado listo para trabajar, en Av. Jorge",Chávez B-3-12 ref. costado del jardín de “Nuevo Amanecer” a pasos del Terminal Terrestre Cusco. Comunicarse al .,934855530,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""934855530"",""principal"":true}]",pequeño
CZCsrTDeCo,inmuebles,Ocasión por motivo de viaje,"Traspaso horno pollero de 18 pollos, cafetera profesional de café expreso, de acero inoxidable, muebles, balones de gas, también vendo mesas y sillas de spa. Razón .",984847567,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""984847567"",""principal"":true}]",pequeño
ulhkK_DmVC,servicios,"MODA QUE INSPIRA Sokso VENTAS POR CATÁLOGOS DAMAS, CABALLEROS Y NIÑOS Más información en",/VialeWanchaqCusco Av. Tomasa Tito Condemayta 1018 ¡GANA DINERO! GRANDES PREMIOS,974794760,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""974794760"",""principal"":true},{""tipo"":""email"",""valor"":""maritzaespinoza007@hotmail.com"",""principal"":false}]",pequeño
_JhcJVuVSA,servicios,CENTRO DE IDIOMA JAPONES ASOCIACION PERUANO JAPONESA DE CUSCO Dictamos,clases de japonés para jovenes y adultos ¿Quieres viajar a Japón? ¿Quieres conocer la cultura japonesa? ¿Quieres aplicar a una beca para Japón? Nosotros hacemos tu sueño realidad Contactanos N >,987792972,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""987792972"",""principal"":true},{""tipo"":""email"",""valor"":""apjcusco@gmail.com"",""principal"":false}]",pequeño
nb4BWaoyjD,empleos,VEN Y APRENDE DEFENSA PERSONAL REAL CON CLASES DE KRAV,"MAGA La forma más efectiva de protegerte. En donde aprenderás recursos defensivos contra situaciones reales, utilizando entrenamientos especializados en la Capacidad de Rápida Respuesta instintiva del cuerpo humano. Con el Krav Maga aprenderás defensa cuerpo a cuerpo, defensa ante situaciones de peligro, defensa contra armamento, y sore todo bienestar y seguridad personal. Todos estos beneficios a un costo accesible de 5 soles, por hora. Contáctanos y pregunta por nuestros Horarios al",984000652,"Cusco, Perú",2024-06-20,09:00,,,,false,true,rueda_negocios,R2538,2024-06-20,"[{""tipo"":""telefono"",""valor"":""984000652"",""principal"":true}]",mediano
u0Vm069Qw4,empleos,VETERINARIOS DE LOS POBRES A DOMICILIO CAMPAÑA A PRECIOS ECONOMICOS,"Peluquería con baño y desparasitación S/25, vacuna y desp. S/.30, anticonceptivo S/26, esterilización hembra desde S/.35 a 70, esterilización de macho aprox. S/.20, limpieza dental de sarro S/30. Extracción dental. Eutanasia aprox. S/35. Venta de Golden Retriever. Gatos y cachorros damos en adopción. Para la atención reservar CUPO al WhatsApp",924349665,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""whatsapp"",""valor"":""924349665"",""principal"":true}]",mediano
jvmT9YJ51P,inmuebles,VENTA DE DEPARTAMENTOS Trato directo con el propietario Ofrece departamentos,"VENTAS MINI DEPARTAMENTOS de 2 habitaciones desde $40,000 a más en Av. Costaneras (paradero Virgen del Carmen). VENTAS DEPARTAMENTOS desde $70,000, en Urb. Túpac Amaru, San Sebastián, de 3 dormitorios, sala, comedor, cocina y 2 baños. Informes: San Jerónimo paradero San Juan (ex Banco de la Nación) Razón Cels. , , , . 084-217140",956717470,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""956717470"",""principal"":true},{""tipo"":""telefono"",""valor"":""953278234"",""principal"":false},{""tipo"":""telefono"",""valor"":""913104198"",""principal"":false}]",mediano
cVXN3VACly,inmuebles,TERRENOS EN VENTA AL FRENTE DE LA LAGUNA DE HUAYPO.,"DESDE S/.30,000 LOTES DESDE 120 m² RAZON ,",991465833,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""991465833"",""principal"":true},{""tipo"":""telefono"",""valor"":""908644771"",""principal"":false}]",pequeño
691bog_002,inmuebles,OFRECE,"Profesionales capacitados para atención al adulto mayor: Evaluación médica psiquiátrica y psicológica permanente, Enfermería las 24 horas (control de signos vitales todos los días), Alimentación balanceada supervisada por nutricionista. Buena infraestructura: Amplias áreas verdes y árboles frutales, Habitaciones amplias, acogedoras, con iluminación natural, privadas y colectivas, Baños propios y comunes, Salón de juegos y diversión, Lavandería. Otros servicios: Transporte y acompañamiento a consultas medicas, Ambulancia las 24 horas (emergencias), Estacionamiento privado. Ubícanos en Prolongación Grau (costado de aldeas infantiles y Colegio Didaskalio) los n , , Facebook: “Casa Hogar Adulto”",964211120,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""964211120"",""principal"":true},{""tipo"":""telefono"",""valor"":""984898702"",""principal"":false},{""tipo"":""telefono"",""valor"":""997488977"",""principal"":false}]",mediano
6WQLysW8L-,empleos,CONVOCATORIA Empresa de informática necesita personal de manera presencial para diferentes áreas,"• 01 Contadora a tiempo completo de lunes a sábado. • 02 Informáticos para el área de soporte en servidores a tiempo completo de lunes a sábado. • 04 Practicantes de informática, 6 horas diarias de lunes sábado con propinas y certificados. • 01 Abogada comercial con experiencia en contrataciones con el estado a medio tiempo. • 02 Diseñadores Web con experiencia en WordPress mínimo 2 años, a tiempo completo. • 01 Señorita para el puesto de Secretaria a medio tiempo de lunes a sábado. • 01 Creadora de contenidos para TikTok. • 03 Vendedoras del rubro informático, únicamente postulantes con MECANOGRAFÍA avanzada. Enviar C.V. únicamente al WhatsApp , indicando al puesto al que postula",958317767,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""whatsapp"",""valor"":""958317767"",""principal"":true}]",mediano
AilEszdo30,empleos,OPORTUNIDAD LABORAL Se solicita personal proactivo y responsable para trabajo,"de oficina, con o sin experiencia para unirse a nuestro equipo. Se ofrece sueldo fijo de S/1025 a S/1200 (Bonificaciones por cumplir metas y objetivos). Enviar CV al WhatsApp",967176859,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""whatsapp"",""valor"":""967176859"",""principal"":true}]",pequeño
9PUpoz_q4q,empleos,“POLLERIA DAYANA” Requiere el siguiente personal,"• 01 Ayudante de cocina • 01 Motorizado • 01 Maestro pollero con experiencia • Mozos(as) medio tiempo turno tarde • Personal de limpieza (Sede Paradero Penal) • 01 Barman (Sede Paradero Penal) Entrevistas en Urb. Túpac Amaru N-1 Lote 9, San Sebastián (plazoleta Micaela Bastidas – Frente a la “U” Andina), partir de 12:00 pm al (LAS ENTREVISTAS SON PRESENCIALES)",984255309,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""984255309"",""principal"":true}]",mediano
ATs8zu-X3h,inmuebles,Busco en la ciudad de Quillabamba mini departamento o departamento,en alquiler o anticresis. Propuestas al .,958199748,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""958199748"",""principal"":true}]",pequeño
b4N5YyqyvB,inmuebles,"Necesito en alquiler departamento sin amoblar de 2 habitaciones, por","las zonas de Zaguán del Cielo, Recoleta o Mariscal Gamarra. Propuestas al .",915084302,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""915084302"",""principal"":true}]",pequeño
EfchXbXph5,inmuebles,"Alquilo 2 tiendas con un canchón de 500 m², ideal","para taller de mecánica u otros negocios; ubicado en Versalles, Av. Comercio Lote A-4, Larapa - San Jerónimo, paradero , parte alta. Razón cels. , .",986837783,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""986837783"",""principal"":true},{""tipo"":""telefono"",""valor"":""950339825"",""principal"":false}]",pequeño
sWUkvLiWa7,inmuebles,"Alquilo ambiente con cocineta y baño privado, para vivienda en","3er piso; ubicado en Av. Primavera 415 (cerca del C.C. Confraternidad, frente a la antigua facultad de Turismo de la U. Andina). los , .",980040505,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""980040505"",""principal"":true},{""tipo"":""telefono"",""valor"":""980040506"",""principal"":false}]",pequeño
IOEgsht81r,inmuebles,"Alquilo ambientes completamente independientes con dormitorio, cocina y baño privado,","para persona sola o pareja, con o sin muebles; ubicado en la Urb. Mariscal Gamarra, zona B-7, Chalet (Referencia Colegio 41 y frente al Barrio Profesional). .",974756147,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""974756147"",""principal"":true}]",pequeño
0Nug_IxXsj,inmuebles,"Alquilo canchón de 150 m² con construcción de adobe, patio","amplio, baño, portón grande y medidor trifásico, ideal para talleres; ubicado en Urb. María Angola A-8, Versalles – San Jerónimo (altura del 1er parque de Larapa, paradero ). Precio a tratar. .",950383573,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""950383573"",""principal"":true}]",pequeño
PLMk0axM1U,inmuebles,"Alquilo canchón de 74 m² (una parte techada), con servicios","básicos. Ideal para garaje, almacén, tapicería u otros (excepto taller de mecánica); ubicado en San Sebastián, calle Bellavista (entre el 3er y 4to paradero de Av. La Cultura, media cuadra más arriba del Tottus). Razón , WhatsApp +5.",987462679,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""whatsapp"",""valor"":""987462679"",""principal"":true}]",pequeño
XRDhLAAfl9,inmuebles,Alquilo cochera privada ubicada en Residencial San Diego (costado,CTC). .,932116433,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""932116433"",""principal"":true}]",pequeño
ncogu4qxFE,inmuebles,Alquilo dos oficinas de 45 m² en Av. La Cultura,"- Sol De Oro, uno en el 1er. piso ideal para tienda de cortinas o depósitos y otro en el 2do. piso ideal para oficinas con sala de espera. Interesados .",982046392,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""982046392"",""principal"":true}]",pequeño
8KK3n3JKf9,inmuebles,"Alquilo fábrica de Tecnopor en pleno funcionamiento, con local amplio,",clientela fija y buena rentabilidad. Razón,944763619,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""944763619"",""principal"":true}]",pequeño
N3HPa2J1Q2,inmuebles,"Alquilo stand en calle Concebidayoc – Cusco, para cualquier",negocio. .,974270789,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""974270789"",""principal"":true}]",pequeño
FRy61JlI2X,inmuebles,Alquilo tiendas c/baño; ubicadas en cuenta,Santa Ana. Razón,984651370,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""984651370"",""principal"":true}]",pequeño
Tg_59t9Hza,inmuebles,"Alquilo un depósito o local para oficina, bodega u otras","actividades; ubicado en Jr. Libertad A 36 – B, Urb. San Francisco. Razón , . Preguntar por Edith o Luis.",984352009,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""984352009"",""principal"":true},{""tipo"":""telefono"",""valor"":""982779033"",""principal"":false}]",pequeño
EFZmDXd6oY,inmuebles,Se alquila oficina con baño privado y ascensor en Av.,"José Gabriel Cosió Nº107 URB. Magisterial-Cusco, Nª308 Edificio azul, a media cuadra de La Av. La Cultura. Razón ,",984345640,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""984345640"",""principal"":true}]",pequeño
335ah_CvlF,inmuebles,"Se alquila un stand en el Centro Comercial Molino I,","Jr. Unión De huanca X-3, ideal para cualquier tipo de negocio, precio a tratar. Razón .",963097441,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""963097441"",""principal"":true}]",pequeño
Z8ywla97dp,inmuebles,Alquilo 02 locales comerciales cuenta con baño privado y lavador,"independiente, ideales para todo tipo de negocio; ubicados en la Av. La Cultura, paradero Andina de bajada (referencia frente a la Andina-Larapa). Informes cels. , .",949779857,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""949779857"",""principal"":true},{""tipo"":""telefono"",""valor"":""921132139"",""principal"":false}]",pequeño
ihK5BiRrsJ,inmuebles,Alquilo bonito local comercial ubicado en Siete Mascarones - Santiago,"(esquina). los cels. , .",978836141,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""978836141"",""principal"":true},{""tipo"":""telefono"",""valor"":""913926523"",""principal"":false}]",pequeño
I0e1g4zpex,inmuebles,"Alquilo local comercial amplio en Urb. Los Nogales, pista principal","lote K-17, ideal para cualquier rubro o negocio excepto restaurante o comidas. Razón , .",974302283,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""974302283"",""principal"":true},{""tipo"":""telefono"",""valor"":""951245879"",""principal"":false}]",pequeño
sDsW86GlWx,inmuebles,Alquilo local comercial con trastienda y baño privado; en buena,"ubicación, Av. Collasuyo O-12-B altura Av. Universitaria-UNSAAC, ideal para cabinas de internet, librería, juegos en red, fotocopias, estudio de fotos, etc. Razón .",974178448,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""974178448"",""principal"":true}]",pequeño
44OP84lWIZ,inmuebles,"Alquilo local comercial de 70 m², ubicado en la calle",Santa Teresa - costado del Municipio Central. Razón .,948500038,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""948500038"",""principal"":true}]",pequeño
Ln-2E8CLuz,inmuebles,Alquilo local comercial en 2do piso de 100 m² o,"la mitad; ubicado dentro del Grifo Pecsa, Av. De la Cultura 210 (frente al estadio Universitario), ideal para oficina o cualquier negocio. Razón",950308966,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""950308966"",""principal"":true}]",pequeño
x6lil6c_ub,inmuebles,Alquilo local comercial en pleno centro de la ciudad de,"Cusco, ideal para hospedaje o restaurante turístico, área total 315m²; en Av. Baja #342. .",936794351,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""936794351"",""principal"":true}]",pequeño
eLukvHzMCv,inmuebles,"Alquilo local comercial, amplio y techado, de 130 m², con","baño, garaje, servicios de agua y electricidad trifásica independentes, ideal para almacén, depósito, taller u otros; excelente ubicación en Av. Perú - San Jerónimo, (entre el mercado Vinocanchón y el Penal). Razón .",940223040,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""telefono"",""valor"":""940223040"",""principal"":true}]",pequeño
AqjT0wycoR,inmuebles,"Alquilo local comercial, urb. Cerveceros - Marcavalle, 290m², 8 oficinas/consultorios,","2 ambientes amplios multiuso, 3 baños renovados, 1 almacén pequeño, s/6500 soles. o al WhatsApp . Abstenerse intermediarios.",920450658,"Cusco, Perú",2024-06-27,09:00,,,,false,true,rueda_negocios,R2539,2024-06-27,"[{""tipo"":""whatsapp"",""valor"":""920450658"",""principal"":true},{""tipo"":""whatsapp"",""valor"":""967743033"",""principal"":false}]",pequeño
