id,categoria,titulo,descripcion,contacto,ubicacion,fecha_publicacion,hora_publicacion,imagenes_urls,imagen_url,fecha_expiracion,esta_activo,es_historico,fuente_original,edicion_numero,fecha_publicacion_original,contactos_multiples,tamaño
Fpffit-h6-,empleos,SE REQUIERE PERSONAL PARA RECEPCIÓN Y HOUSEKEEPING,"Turno tarde y noche, con experiencia e inglés básico. Enviar CV",gerencia@wararihotel.com,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""email"",""valor"":""gerencia@wararihotel.com"",""principal"":true}]",pequeño
6DIWJzxTPz,empleos,SE REQUIERE PERSONAL PARA LAVANDERÍA,Con o sin experiencia turno completo o medio tiempo. Enviar C.V. a:,paqchalavanderia@gmail.com,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""email"",""valor"":""paqchalavanderia@gmail.com"",""principal"":true}]",pequeño
HeXRD5v-m6,empleos,EMPRESA DEDICA EN LA DISTRIBUCIÓN DE PRODUCTOS DE LIMPIEZA Y ALIMENTOS,"Requiere personal para el área de venas, ayudante para reparto y una persona con conocimientos básicos de Contabilidad o Administración, disponibilidad inmediata. Razón",963711322,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""963711322"",""principal"":true}]",pequeño
bk3PnOptet,empleos,EL MOVIMIENTO SIERVOS DE LOS POBRES DEL TERCER MUNDO REQUIERE UNA PROFESIONAL CONTADORA PÚBLICA,"Presentar C.V. documentado a Urb. Santa María I-6, Av. Los Cerezos 171 Hogar Nido Santa Teresa de Jesús – Larapa",,"Santa María, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,,pequeño
GSLnbyvEGY,empleos,HOSTEL DRAGONFLY CUSCO EN EL CENTRO HISTÓRICO DE CUSCO NECESITA PERSONAL PROACTIVO,"RECEPCIONISTA con ingles intermedio/avanzado, experiencia en hotelería y atención al cliente. ASISTENTE DE MARKETING con ingles intermedio/avanzado, experiencia en atención al cliente. Enviar CV al WhatsApp o Calle Siete Cuartones #245",974409910,"Cusco, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""974409910"",""principal"":true},{""tipo"":""email"",""valor"":""managercusco.dragonfly@gmail.com"",""principal"":false}]",pequeño
87dNU6LOSp,empleos,LA EMPRESA UNIVERSAL TESTING SAC REQUIERE,"01 señorita Asistente Técnico Contable o Administrativo para el área de cotizaciones a nuestra cartera de clientes. Con o sin experiencia, disponibilidad inmediata a tiempo completo. Interesadas enviar CV a: (asunto: al puesto que postula) o presentarlo en calle Perú X-13 Urb. Ttio, altura 5to. paradero de TTio. Para mayor información comunicarse . (084) 242700,",980455822,"Ttio, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""980455822"",""principal"":true},{""tipo"":""email"",""valor"":""unitestperu@gmail.com"",""principal"":false}]",mediano
O2VQ47epFV,empleos,SOLICITAMOS TÉCNICA EN ENFERMERÍA EN HORARIO COMPLETO PARA CLÍNICA OFTALMOLÓGICA,EN EL ÁREA DE ADMISIÓN. INTERESADAS ENVIAR CV DIGITAL AL WHATSAPP,986040610,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""986040610"",""principal"":true}]",pequeño
4J6tau_OBa,empleos,AGÊNCIA DE VIAGENS E TURISMO BUSCA TALENTOS! QUER FAZER PARTE DA NOSSA EQUIPE?,"Estamos procurando pessoas EXPERIENTES e que falem PORTUGUÊS FLUENTE para a área de: Executivos de vendas: para vender pacotes turísticos peruanos, com foco em Cusco. O que oferecemos: Salário fixo + comissão (quanto mais você vender, mais você ganha!). O que você precisa ter: Saber mexer no computador (Excel e Word são nossos melhores amigos), Estar disponível para trabalhar em tempo integral. Interessado(a)? Manda seu currículo para o ou chama no Vem fazer parte da nossa equipe e juntos vamos realizar muitos sonhos de viagem!",984702307,"Cusco, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""984702307"",""principal"":true},{""tipo"":""email"",""valor"":""convocatoriaexperience@gmail.com"",""principal"":false}]",mediano
BmnlZC9Ith,empleos,EL REGIONALITO RESTO-BAR SOLICITA CON SUMA URGENCIA PERSONAL MAYORES DE 22 AÑOS,"Responsables y con experiencia trabajo de lunes a sábado: 03 señoritas de buena presencia (mozas y/o cajera) para el turno mañana de 9 a.m.a 6:30 pm y otras 3 Srtas. de buena presencia (mozas y cajera para el turno noche a partir de las 6 pm, se da buena remuneración más propinas y horas extras. 2 jóvenes Mozos para los fines de semana jueves viernes sábado y domingo. 01 Ayudante de cocina de 9 a.m.a 6 pm de lunes a sábado. Comunicarse al . Entrevistas: en Calle Ramón Castilla 132 B, Wanchaq (referencia por el BCP de Huayruropata)",992757625,"Wanchaq, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""992757625"",""principal"":true}]",mediano
naQdeV5ZQi,empleos,INSTITUTO SAN FRANCISCO REQUIERE,"1.- DOCENTE A TIEMPO PARCIAL, CON DISPONIBILIDAD DE FINES DE SEMANA (SÁBADOS Y DOMINGOS) (Lic. Enfermería, Contador Publico, Lic. Tecnología Médica (Fisioterapia)). 2.- REQUIERE DOCENTE A TIEMPO PARCIAL, CON DISPONIBILIDAD DE LUNES A VIERNES (Lic. Enfermería, Lic. Tecnología Médica (Fisioterapia), Lic. Administración). 3.- PERSONAL DE LIMPIEZA (MEDIO TIEMPO), turno tarde. Presentar C.V. en Av. Confraternidad #226 (frente al Parque Marianito Ferro)",,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,,mediano
TPPJPj5ad9,empleos,SALÓN DE BELLEZA REQUIERE,"ESTILISTA con o sin experiencia en atención en salón de belleza, pero que sepa: cepillar, cortes de cabello, cambio de look. Part time, trabajo inmediato solo INTERESADAS Y ESTILISTA. tura Quinta Marcavalle. no llamar",983715257,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""983715257"",""principal"":true}]",pequeño
I-a6r0KNFE,empleos,AGENCIA DE VIAJES Y TURISMO TOUR OPERADOR REQUIERE PERSONAL CON EXPERIENCIA PARA LAS SIGUIENTES ÁREA,"Ejecutivos de ventas (paquetes turísticos Locales y Nacionales), Operaciones y Reservas, Marketing. Ofrece SUELDO FIJO + COMISIONES. Requisitos: Ofimática nivel intermedio (especialmente Excel/Word), Tiempo completo. Interesados Enviar CV a:",984702307,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""984702307"",""principal"":true},{""tipo"":""email"",""valor"":""convocatoriaexperience@gmail.com"",""principal"":false}]",pequeño
6QWRf23lyU,empleos,¡¡URGENTE CONVOCATORIA‼️ SOMOS UNA EMPRESA DEDICADA A LA VENTA DE FIERROS,"PARA ESTRUCTURAS Y ADEMÁS SERVICIOS DE PLEGADO Y CORTE. Por lo que estamos en la búsqueda de: AYUDANTES DE ALMACÉN. Interesados comunicarse a los Cels. ,",927155597,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""927155597"",""principal"":true},{""tipo"":""telefono"",""valor"":""958237692"",""principal"":false}]",pequeño
Q05pHckPNX,empleos,SE NECESITA GRIFEROS CON O SIN EXPERIENCIA,"Con ganas de trabajar, responsables y honestos, con disponibilidad inmediata. Razón Prolong. Av. de la Cultura 1850 altura del 6to. paradero Servicentros Jakeline, enviar C.V al WhatsApp.",992885794,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""992885794"",""principal"":true}]",pequeño
qk_mkrPhqH,empleos,AGENCIA DE VIAJES UNETE A NUESTRO EQUIPO Y TRABAJA CON NOSOTROS EJECUTIVO(A) DE VENTAS,"FORMACION ACADEMICA Y CONOCIMINETOS: Closer en ventas (ventas de alto valor), Estudios técnicos y/o universitarios Y Experiencia mínima de 1 año, Dominio de ingles básico e intermedio, Contar con habilidades de comunicación y redacción, Conocimiento del mercado de turismo receptivo. Grato ambiente laboral. ENVIA TU CV. a: ,+51",984210921,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""984210921"",""principal"":true},{""tipo"":""email"",""valor"":""info@gtperutravel.com"",""principal"":false}]",mediano
MwvWsTsP5Y,empleos,AGENCIA DE VIAJES UNETE A NUESTRO EQUIPO Y TRABAJA CON NOSOTROS DESARROLLADOR WEB MASTER,"PARA PLATAFORMAS Y REDES SOCIALES. FORMACION ACADEMICA Y CONOCIMINETOS. Estudios técnicos y/o universitarios. Experiencia mínima de 1 año. Dominio de programación y manejo de redes sociales. Contar con habilidades de comunicación y redacción. Conocimiento del mercado de turismo receptivo. Grato ambiente laboral. ENVIA TU CV a: , +51",984210921,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""984210921"",""principal"":true},{""tipo"":""email"",""valor"":""info@gtperutravel.com"",""principal"":false}]",mediano
aj1vWfv4Rs,empleos,AGENCIA DE VIAJES Y TURISMO REQUIERE PERSONAL PARA,"ÁREA DE OPERACIONES Y VENTAS, PARA AMBOS PUESTOS CON INGLÉS INTERMEDIO. Enviar CV. WhatsApp:",984990052,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""984990052"",""principal"":true}]",pequeño
rwQa0TYTbx,empleos,"SE BUSCA NIÑERA EDAD DE 25 A 35 AÑOS, PARA EL CUIDADO DE 2 NIÑOS","CON CONOCIMIENTOS EN COCINA. Horario: 6:00 a.m.a 10:00pm. Ubicación: 6to. Paradero de San Sebastián (Servicentro Jakeline). Requisitos: responsabilidad, honestidad, paciencia y eficiencia. Sueldo: S/.2,000 soles. Interesadas enviar C.V al WhatsApp. ,",984686022,"San Sebastián, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""984686022"",""principal"":true},{""tipo"":""whatsapp"",""valor"":""992885794"",""principal"":false}]",pequeño
MMBkVqgfzI,empleos,POLLERÍA EN APURÍMAC REQUIERE,"01 Moza con o sin experiencia, se da cuarto, alimentación, pasaje pagado y buen sueldo.",941221357,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""941221357"",""principal"":true}]",pequeño
0Okrc6j8Sf,empleos,SE SOLICITA ASESORES DE VENTAS EN CAMPO,"Ingreso a planilla 1050 + 360 de bono movilidad y 150 de bono permanencia y altas comisiones que son ilimitadas contrato por planilla con beneficios de ley gratificación, CTS, AFP/ONP, Seguro de Essalud. Ubícanos: Urb. Marcavalle B7, of. 401,",969872039,"Marcavalle, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""969872039"",""principal"":true}]",pequeño
e3Zx7zNcz1,empleos,SUPERMERCADOS LA CANASTA – LARAPA NECESITA JÓVENES Y SEÑORITAS PARA DIFERENTES ÁREAS,"Tiempo completo y medio tiempo y cocinera. De preferencia domiciliados en el distrito de San Sebastián o San Jerónimo, referencia paradero Puente. Presentarse en Av. de la Cultura N° 2838, San Sebastián (frente al Interbank).",,"de la Cultura, San Sebastián, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,,pequeño
x_MCNiABzT,empleos,PANADERIA Y PASTELERIA NECESITA,MAESTRO PANADERO Y AYUDANTES PARA PANADERÍA: En Santa Rosa San Sebastián. Interesados comunicarse al .,979672111,"San Sebastián, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""979672111"",""principal"":true}]",pequeño
pJBU1uHKen,empleos,SE NECESITA TÉCNICOS EN TECNOLOGÍA HFC-FTTH,"Egresados y/o bachilleres de ingeniería electrónica, electricidad, sistemas, telecomunicaciones o carreras afines, con licencia de conducir. Se paga buen sueldo + bonos e incentivos. Enviar C.V. al / Cels. , .",987422643,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""987422643"",""principal"":true},{""tipo"":""telefono"",""valor"":""991065647"",""principal"":false},{""tipo"":""email"",""valor"":""supervisorcusco@dimerasac.com"",""principal"":false}]",pequeño
c4K_TsbAXy,empleos,AGENCIA DE VIAJES REQUIERE CONTRATAR,"ASISTENTE CONTABLE, TÉCNICA EGRESADA DE CONTABILIDAD O FINANZAS: De preferencia con experiencia en agencias de viajes. Valorado perfil proactivo, con criterio y valores sólidos. Enviar CV a:",info@andeantravelexperience.com,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""email"",""valor"":""info@andeantravelexperience.com"",""principal"":true}]",pequeño
FBq83Awt_K,empleos,CAFETERÍA NECESITA MOZAS PARA AMBOS TURNOS,"Disponibilidad inmediata. Se ofrece sueldo básico + ingreso a planilla. Presentarse en Pasaje Constancia L-10 o los , .",962234579,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""962234579"",""principal"":true},{""tipo"":""telefono"",""valor"":""980596599"",""principal"":false}]",pequeño
Gkx_m8c-ek,empleos,PARA MACHUPICCHU - AGUAS CALIENTES REQUIERO,"COCINERO DE CHIFA, AYUDANTE PARA MENÚ CRIOLLO: 2 ayudantes para pollería, mozos y mozas. Comunicarse a los Cels. , .",945515798,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""945515798"",""principal"":true},{""tipo"":""telefono"",""valor"":""947462784"",""principal"":false}]",pequeño
YaQl6hbVHI,empleos,HOTEL TARA EN MACHUPICCHU REQUIERE RECEPCIONISTA CON INGLÉS INTERMEDIO,"Buena actitud y vocación de servicio. Ofrece alimentación, vivienda, ingreso a planilla Enviar CV a: ,",992759075,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""992759075"",""principal"":true},{""tipo"":""telefono"",""valor"":""984311768"",""principal"":false},{""tipo"":""email"",""valor"":""reservas@retamamachupicchu.com"",""principal"":false}]",pequeño
fEuqUXwUy-,empleos,EMPRESA DE TURISMO REQUIERE PERSONAL PARA EL ÁREA DE VENTAS CON CONOCIMIENTO DE INGLÉS AVANZADO/INTE,"Y persona para el área de webmaster con conocimiento de redes sociales, página web en PHP tiempo completo. Contactarse , enviar CV a:",963712007,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""963712007"",""principal"":true},{""tipo"":""email"",""valor"":""edreicop@gmail.com"",""principal"":false}]",pequeño
72tuSISuLb,empleos,"NECESITO JOVEN PIZZERO CON EXPERIENCIA, AYUDANTE DE COCINA, 2 SEÑORITAS MOZAS","A tiempo completo y 1 señorita, a medio tiempo, turno mañana. Interesados presentarse en Av. Micaela Bastidas 517 o los , .",984360087,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""984360087"",""principal"":true},{""tipo"":""telefono"",""valor"":""984762573"",""principal"":false}]",pequeño
yBghX3uytR,empleos,AUXILIAR CONTABLE ESTUDIO CONTABLE DE SAN JERÓNIMO REQUIERE PERSONAL,"Para el cargo de auxiliar contable, Requisitos: Experiencia en RV y RC, Excel avanzado, Tolerante a la presión, Responsable. Enviar file:",oficinacontable.cusco@gmail.com,"San Jerónimo, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""email"",""valor"":""oficinacontable.cusco@gmail.com"",""principal"":true}]",pequeño
d7XkLNI9LF,empleos,SE NECESITA MOZOS PARA CHIFA TIEMPO COMPLETO DE 2 P.M. A 10 P.M.,"Y MEDIO TIEMPO DE 6 p.m. A 10 p.m. TAMBIEN AYUDANTE DE COCINA, (MAYORES DE EDAD). Interesados o enviar CV AL WHATSAPP.",975431012,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""975431012"",""principal"":true}]",pequeño
aVGxe3hEaW,empleos,"CHICHARRONERIA ""EL RICO CHANCHITO"" NECESITA AYUDANTES DE COCINA Y MOZOS O MOZAS","Con experiencia, proactivos y responsables. Se ofrece sueldo básico + aumento gradual y grato ambiente laboral, de lunes a sábado, de 8 a.m.a 6pm. Presentarse en Tomasa Tito Condemayta Nº 1132 (frente al Gob. Regional), , .",992593754,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""992593754"",""principal"":true},{""tipo"":""telefono"",""valor"":""984212723"",""principal"":false}]",pequeño
hz9ZMXdgfs,empleos,PERÚ GRAND TRAVEL OPERADOR RECEPTIVO CON MÁS DE 10 AÑOS DE EXPERIENCIA,"Requiere especialista en marketing digital, rubro agencia de viajes (experiencia en SEO/SEM, WordPress, dominio de campañas publicitarias Google Ads), inglés intermedio, tiempo completo, disponibilidad inmediata. Ingreso a planilla, bonos, beneficios de ley, grato ambiente laboral. Enviar CV a: o al WhatsApp .",984654421,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""984654421"",""principal"":true},{""tipo"":""email"",""valor"":""rrhh@perugrandtravel.com"",""principal"":false}]",pequeño
ek1Xqi0Xlu,empleos,MI CASITA RESTAURANT NECESITA URGENTE 2 AYUDANTES DE COCINA CON EXPERIENCIA EN MENÚS,"Trabajo de 8am a 5pm. Presentarse en Jirón anta O-6- 3, Urb. San Borja Wanchaq. los Cels. , .",955883926,"Wanchaq, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""955883926"",""principal"":true},{""tipo"":""telefono"",""valor"":""951183371"",""principal"":false}]",pequeño
ffDO4val-Q,empleos,"EMPRESA IMPORTANTE REQUIERE ALMACENERO, AYUDANTE EN ALMACÉN, Y 1 SEÑORA O SEÑORITA",CON CONOCIMIENTO EN COMPUTACIÓN. PRESENTARSE EN Av. MANCO CÁPAC N°404- WANCHAQ,,"Wanchaq, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,,pequeño
iHMWZNrAHa,empleos,SE NECESITA SEÑORA PARA SERVICIO DOMESTICO (EN AREQUIPA),"Cama adentro, para atención a 4 personas (2 niñas - 2 adultos). Interesadas los , .",967719187,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""967719187"",""principal"":true},{""tipo"":""telefono"",""valor"":""955664262"",""principal"":false}]",pequeño
FPOHcM9Jd0,empleos,"POLLERÍA ""POLLOS Y PARRILLAS OSCAR"" A MEDIA CUADRA DEL PUENTE SANTIAGO","NECESITA POLLERO, MOZAS o MOZOS Y AYUDANTE DE COCINA CON O SIN EXPERIENCIA. Interesados .",914456203,"Santiago, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""914456203"",""principal"":true}]",pequeño
DbpycyI7II,empleos,"RESTAURANTE ""SIPAN"" NECESITA (CON URGENCIA)",AYUDANTE DE COCINA CON O SIN EXPERIENCIA: SE OFRECE BUEN SUELDO + PASAJES. Presentarse en calle Qera 251 – C (pasando calle Almagro) o .,952713210,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""952713210"",""principal"":true}]",pequeño
p8mIyUnWYg,empleos,CAFETERÍA – SNACK REQUIERE,"MOZO(A) CON O SIN EXPERIENCIA – MEDIO TIEMPO (DE 4PM A 9PM): Interesados presentarse en la Plaza Tupac Amaru Nº824 ""People’s Café"" o , .",972550538,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""972550538"",""principal"":true},{""tipo"":""telefono"",""valor"":""966389618"",""principal"":false}]",pequeño
QYqId5_yul,empleos,SE REQUIERE SEÑORA RESPONSABLE PARA LABORES DOMÉSTICAS Y CUIDADO DE NIÑO,Se ofrece buen sueldo y trato familiar. Interesadas .,949280574,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""949280574"",""principal"":true}]",pequeño
oX6nOnejyx,empleos,CHIFA YI CHEN REQUERIMOS,"JEFE DE SALA CON EXPERIENCIA EN EL RUBRO DE RESTAURANTES: Y cocinero con experiencia en el rubro de chifas. Más información plazoleta de Santiago, costado de Bi.",947095252,"Santiago, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""947095252"",""principal"":true}]",pequeño
goY5HkvX5j,empleos,SE BUSCA ASISTENTES ADMINISTRATIVOS PARA TRABAJO EN OFICINA EN HORARIO DE 7,"30 A.M.A 07:00PM: REQUISITOS: Con conocimientos de Excel y Word, disponibilidad inmediata, SUELDO A TRATAR SEGÚN LA CAPACIDAD DE APRENDIZAJE. INTERESADOS PRESENTARSE EN EL 6to. PARADERO DE SAN SEBASTIÁN (SERVICENTRO JAKELINE) O ENVIAR CV. AL WhatsApp ,",992885794,"San Sebastián, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""992885794"",""principal"":true},{""tipo"":""whatsapp"",""valor"":""984686022"",""principal"":false}]",pequeño
xAXJLIYsMA,empleos,RESTAURANTE TURÍSTICO Y PARRILLAS REQUIERE,"01 Cocinero, 02 Ayudantes de Cocina, 02 Mozos part time o full time. Proactivo, se ofrece remuneración superior al mercado con beneficios, buen ambiente laboral, alimentación cubierta al 100%. Enviar CV al",963319909,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""963319909"",""principal"":true},{""tipo"":""email"",""valor"":""rrhh.antoniop@gmail.com"",""principal"":false}]",pequeño
qnOvzoeQcR,empleos,LA VALERIANA CAFÉ REQUIERE,"PERSONAL PARA ATENCIÓN AL CLIENTE CON EXPERIENCIA: Con disponibilidad de tiempo, conocimientos de inglés y cafetería, personal proactivo y entusiasta. (Full time y part time). Enviar CV por WhatsApp a los Cels. ,",992753806,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""992753806"",""principal"":true},{""tipo"":""whatsapp"",""valor"":""984809712"",""principal"":false}]",pequeño
PjzBh6hIkA,empleos,TOUR OPERADOR REQUIERE,"PERSONAL PROACTIVO PARA EL ÁREA DE VENTAS (POR INTERNET): Con conocimiento en rutas y circuitos turísticas con ingles intermedio - avanzado, hablado y escrito. WhatsApp",984747430,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""984747430"",""principal"":true}]",pequeño
teV3AB5EF_,empleos,BOUTIQUE HOTEL TREE HOUSE LODGE EN MACHUPICCHU BUSCA PERSONAL DE HOUSE KEEPING,"Funciones del cargo: responsabilidad, puntualidad, trabajo en equipo, limpieza de 6 habitaciones, áreas públicas, gestionar ropa de cama ropa blanca del hotel, atender solicitudes especiales de los huéspedes, cumplir con los protocolos de seguridad. experiencia mínima de 1 año en housekeeping, sueldo 1200 en planilla + puntos (aprox 1500 total) Incluye: Habitación 3 comidas (desayuno, almuerzo y comida).",992755067,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""992755067"",""principal"":true}]",mediano
0ZP0GLhSEo,empleos,"SE NECESITA MOZ@ CON INGLÉS INTERMEDIO, COCINERO, STEWART O PERSONAL DE LIMPIEZA Y BARMAN","Todos con experiencia, tiempo completo para restaurante BÅRDEN ubicado en calle Tandapata 353 San Blas, Cusco. Interesados los Cels. , .",984106840,"Cusco, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""984106840"",""principal"":true},{""tipo"":""telefono"",""valor"":""962216383"",""principal"":false}]",pequeño
UfcsxyQhj1,empleos,EMPRESA IMPORTANTE REQUIERE UN DISEÑADOR GRÁFICO,Con experiencia que tenga conocimientos de COREL DRAW y un joven con deseos de superación para ayudante. Interesados presentarse con C.V. en la Av. Tullumayo 602 .,944104445,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""944104445"",""principal"":true}]",pequeño
V2OnRdL3S3,empleos,SE REQUIERE TÉCNICA EN ENFERMERÍA,"Con conocimiento de office para trabajo en centro médico ""Grajeda Galenus"". Dejar CV en calle Tecte 388-A Cusco, de 4 a 8 p.m. .",984774683,"Cusco, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""984774683"",""principal"":true}]",pequeño
M_mnq0TUen,empleos,SE REQUIERE PERSONAL PARA EL ÁREA DE SALÓN (MOZO/A),"Con inglés para restaurante turístico de altos estándares de servicio, en la Plaza de Armas. Presentar CV en Portal de Carnes 216 Plaza de Armas o Enviar CV a: .",913251990,"Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""913251990"",""principal"":true},{""tipo"":""email"",""valor"":""hanzhomemade@gmail.com"",""principal"":false}]",pequeño
9YJs8fky71,empleos,NECESITO CON URGENCIA SEÑORA O SEÑORITA PARA LIMPIEZA Y ORDEN EN TIENDA ARTESANAL,"Honesta, responsable con muchas ganas de trabajar. Razón calle San Agustín Nº275 Cusco, .",951365301,"Cusco, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""telefono"",""valor"":""951365301"",""principal"":true}]",pequeño
TADGl9q85I,empleos,OPORTUNIDAD LABORAL SE NECESITA COCINERO CON EXPERIENCIA EN PESCADOS Y MARISCOS,"Para cevichería ""LAS GAMBAS"" ubicado en San Jerónimo - Chimpahuaylla. Informes WhatsApp ,",974252778,"San Jerónimo, Cusco, Perú",2024-09-05,09:00,,,,false,true,rueda_negocios,R2558,2024-09-05,"[{""tipo"":""whatsapp"",""valor"":""974252778"",""principal"":true},{""tipo"":""whatsapp"",""valor"":""901265080"",""principal"":false}]",pequeño
